589,1380,3740,50.8,1563,7368,1504,548,38,11,t,Kultor,2017-07-14 15:01:17.099864,2017-07-14 15:01:17.099864,ps
590,583,1332,55.5,611,2400,611,221,55,6,t,Vinci279,2017-07-14 15:01:18.950044,2017-07-14 15:01:18.950044,ps
591,3496,7592,48.6,5353,15607,3221,1500,56,1,t,mmendesc,2017-07-14 15:01:21.288893,2017-07-14 15:01:21.288893,steam
592,2800,5056,46.2,4660,10953,2794,937,56,2,t,m_makarios,2017-07-14 15:01:26.053501,2017-07-14 15:01:26.053501,steam
593,18,39,58.2,15,67,14,7,19,33,t,antho-bdn,2017-07-14 15:01:28.26392,2017-07-14 15:01:28.26392,ps
594,0,0,0.0,0,0,0,0,4,27,t,Elia,2017-07-14 15:01:30.325053,2017-07-14 15:01:30.325053,ps
595,111,214,57.7,54,371,111,35,17,136,t,Dwosy,2017-07-14 15:01:31.914511,2017-07-14 15:01:31.914511,xbox
596,423,1520,66.0,744,2302,229,127,16,141,t,b1l15,2017-07-14 15:01:34.282463,2017-07-14 15:01:34.282463,steam
597,131,329,62.0,62,531,95,51,17,147,t,Azad_33,2017-07-14 15:01:35.983137,2017-07-14 15:01:35.983137,ps
598,1836,4533,54.2,1665,8361,1915,984,4,216,t,Ciccioformaggio8,2017-07-14 15:01:38.024685,2017-07-14 15:01:38.024685,ps
599,187,574,62.5,163,918,153,91,4,217,t,76561198082086032,2017-07-14 15:01:40.389768,2017-07-14 15:01:40.389768,steam
600,2582,4777,49.8,2796,9590,2406,686,12,190,t,rinox90,2017-07-14 15:01:43.1902,2017-07-14 15:01:43.1902,ps
601,146,219,65.4,90,335,119,21,16,178,t,Tidsora,2017-07-14 15:01:45.492073,2017-07-14 15:01:45.492073,ps
602,0,0,0.0,0,0,0,0,17,167,t,mandarinsplasher,2017-07-14 15:01:48.924795,2017-07-14 15:01:48.924795,ps
603,292,584,58.8,279,994,269,86,17,169,t,mlgkurama,2017-07-14 15:01:51.101272,2017-07-14 15:01:51.101272,steam
604,1540,3348,53.6,2020,6249,1315,637,12,189,t,o_Max301_o,2017-07-14 15:01:53.190827,2017-07-14 15:01:53.190827,ps
605,1466,2406,48.8,2280,4930,1048,366,6,210,t,guydovicus,2017-07-14 15:01:55.060007,2017-07-14 15:01:55.060007,steam
606,4862,12491,47.9,8393,26089,4682,2589,9,201,t,Juacquesch,2017-07-14 15:01:58.184233,2017-07-14 15:01:58.184233,steam
607,251,604,60.5,212,999,226,116,11,195,t,slekens,2017-07-14 15:01:59.828759,2017-07-14 15:01:59.828759,xbox
608,0,0,0.0,0,0,0,0,4,214,t,mahdimmm138031,2017-07-14 15:02:02.240214,2017-07-14 15:02:02.240214,steam
609,0,0,0.0,0,0,0,0,4,213,t,ToothyGuitar687,2017-07-14 15:02:04.00319,2017-07-14 15:02:04.00319,xbox
610,0,0,0.0,0,0,0,0,4,218,t,Ali,2017-07-14 15:02:05.680837,2017-07-14 15:02:05.680837,ps
611,2318,6156,50.9,6342,12092,2121,1087,3,219,t,deviljohnny,2017-07-14 15:02:07.42268,2017-07-14 15:02:07.42268,ps
612,3352,6689,53.2,4529,12575,2606,988,20,34,t,Zyuina,2017-07-15 15:00:22.328519,2017-07-15 15:00:22.328519,steam
613,3973,11934,48.9,5532,24388,3565,1411,40,9,t,lamebananayep,2017-07-15 15:00:25.266076,2017-07-15 15:00:25.266076,steam
614,1259,3644,49.7,2341,7335,1057,910,51,4,t,GuiConti,2017-07-15 15:00:29.207912,2017-07-15 15:00:29.207912,steam
615,8,10,71.4,0,14,2,0,44,7,t,rodrigotnoronha,2017-07-15 15:00:31.358689,2017-07-15 15:00:31.358689,steam
616,38,36,60.0,9,60,16,0,43,3,t,76561198146967680,2017-07-15 15:00:33.606932,2017-07-15 15:00:33.606932,steam
617,1380,3740,50.8,1563,7368,1504,548,39,11,t,Kultor,2017-07-15 15:00:35.409612,2017-07-15 15:00:35.409612,ps
618,583,1332,55.5,611,2400,611,221,56,6,t,Vinci279,2017-07-15 15:00:37.226572,2017-07-15 15:00:37.226572,ps
619,3496,7592,48.6,5353,15607,3221,1500,57,1,t,mmendesc,2017-07-15 15:00:39.47747,2017-07-15 15:00:39.47747,steam
620,2800,5056,46.2,4660,10953,2794,937,57,2,t,m_makarios,2017-07-15 15:00:41.426058,2017-07-15 15:00:41.426058,steam
621,18,39,58.2,15,67,14,7,20,33,t,antho-bdn,2017-07-15 15:00:44.032671,2017-07-15 15:00:44.032671,ps
622,0,0,0.0,0,0,0,0,5,27,t,Elia,2017-07-15 15:00:45.730572,2017-07-15 15:00:45.730572,ps
623,111,214,57.7,54,371,111,35,18,136,t,Dwosy,2017-07-15 15:00:47.397975,2017-07-15 15:00:47.397975,xbox
624,423,1520,66.0,744,2302,229,127,17,141,t,b1l15,2017-07-15 15:00:49.7201,2017-07-15 15:00:49.7201,steam
625,131,329,62.0,62,531,95,51,18,147,t,Azad_33,2017-07-15 15:00:51.836166,2017-07-15 15:00:51.836166,ps
626,1841,4542,54.3,1667,8372,1917,988,5,216,t,Ciccioformaggio8,2017-07-15 15:00:54.708702,2017-07-15 15:00:54.708702,ps
627,187,574,62.5,163,918,153,91,5,217,t,76561198082086032,2017-07-15 15:00:56.560257,2017-07-15 15:00:56.560257,steam
628,2582,4777,49.8,2796,9590,2406,686,13,190,t,rinox90,2017-07-15 15:00:58.602535,2017-07-15 15:00:58.602535,ps
629,146,219,65.4,90,335,119,21,17,178,t,Tidsora,2017-07-15 15:01:00.411151,2017-07-15 15:01:00.411151,ps
630,0,0,0.0,0,0,0,0,18,167,t,mandarinsplasher,2017-07-15 15:01:02.122974,2017-07-15 15:01:02.122974,ps
631,292,584,58.8,279,994,269,86,18,169,t,mlgkurama,2017-07-15 15:01:05.254358,2017-07-15 15:01:05.254358,steam
632,1540,3348,53.6,2020,6249,1315,637,13,189,t,o_Max301_o,2017-07-15 15:01:06.976917,2017-07-15 15:01:06.976917,ps
633,1475,2443,48.8,2324,5002,1054,367,7,210,t,guydovicus,2017-07-15 15:01:09.277837,2017-07-15 15:01:09.277837,steam
634,4862,12491,47.9,8393,26091,4682,2589,10,201,t,Juacquesch,2017-07-15 15:01:12.207754,2017-07-15 15:01:12.207754,steam
635,251,604,60.5,212,999,226,116,12,195,t,slekens,2017-07-15 15:01:15.119751,2017-07-15 15:01:15.119751,xbox
636,0,0,0.0,0,0,0,0,5,214,t,mahdimmm138031,2017-07-15 15:01:16.911002,2017-07-15 15:01:16.911002,steam
637,0,0,0.0,0,0,0,0,5,213,t,ToothyGuitar687,2017-07-15 15:01:18.450534,2017-07-15 15:01:18.450534,xbox
638,0,0,0.0,0,0,0,0,5,218,t,Ali,2017-07-15 15:01:20.24765,2017-07-15 15:01:20.24765,ps
639,2318,6156,50.9,6342,12092,2121,1087,4,219,t,deviljohnny,2017-07-15 15:01:21.808995,2017-07-15 15:01:21.808995,ps
640,3364,6712,53.2,4546,12627,2618,993,21,34,t,Zyuina,2017-07-16 15:00:33.904975,2017-07-16 15:00:33.904975,steam
641,3976,11936,48.9,5537,24396,3567,1412,41,9,t,lamebananayep,2017-07-16 15:00:37.165996,2017-07-16 15:00:37.165996,steam
642,1259,3644,49.7,2341,7335,1057,910,52,4,t,GuiConti,2017-07-16 15:00:39.972759,2017-07-16 15:00:39.972759,steam
643,8,10,71.4,0,14,2,0,45,7,t,rodrigotnoronha,2017-07-16 15:00:41.777468,2017-07-16 15:00:41.777468,steam
644,38,36,60.0,9,60,16,0,44,3,t,76561198146967680,2017-07-16 15:00:43.583982,2017-07-16 15:00:43.583982,steam
645,1380,3740,50.8,1563,7368,1504,548,40,11,t,Kultor,2017-07-16 15:00:45.445565,2017-07-16 15:00:45.445565,ps
646,583,1332,55.5,611,2400,611,221,57,6,t,Vinci279,2017-07-16 15:00:47.197137,2017-07-16 15:00:47.197137,ps
647,3496,7592,48.6,5353,15607,3221,1500,58,1,t,mmendesc,2017-07-16 15:00:49.49537,2017-07-16 15:00:49.49537,steam
648,2806,5071,46.2,4664,10977,2797,940,58,2,t,m_makarios,2017-07-16 15:00:51.899417,2017-07-16 15:00:51.899417,steam
649,18,39,58.2,15,67,14,7,21,33,t,antho-bdn,2017-07-16 15:00:55.049547,2017-07-16 15:00:55.049547,ps
650,0,0,0.0,0,0,0,0,6,27,t,Elia,2017-07-16 15:00:56.640201,2017-07-16 15:00:56.640201,ps
651,111,214,57.7,54,371,111,35,19,136,t,Dwosy,2017-07-16 15:00:58.220165,2017-07-16 15:00:58.220165,xbox
652,423,1520,66.0,744,2302,229,127,18,141,t,b1l15,2017-07-16 15:01:00.275263,2017-07-16 15:01:00.275263,steam
653,131,329,62.0,62,531,95,51,19,147,t,Azad_33,2017-07-16 15:01:02.716434,2017-07-16 15:01:02.716434,ps
654,1841,4542,54.3,1667,8372,1917,988,6,216,t,Ciccioformaggio8,2017-07-16 15:01:04.624522,2017-07-16 15:01:04.624522,ps
655,187,574,62.5,163,918,153,91,6,217,t,76561198082086032,2017-07-16 15:01:07.195223,2017-07-16 15:01:07.195223,steam
656,2582,4777,49.8,2796,9590,2406,686,14,190,t,rinox90,2017-07-16 15:01:09.395575,2017-07-16 15:01:09.395575,ps
657,157,265,65.4,115,405,124,24,18,178,t,Tidsora,2017-07-16 15:01:11.538106,2017-07-16 15:01:11.538106,ps
658,0,0,0.0,0,0,0,0,19,167,t,mandarinsplasher,2017-07-16 15:01:13.685937,2017-07-16 15:01:13.685937,ps
659,292,584,58.8,279,994,269,86,19,169,t,mlgkurama,2017-07-16 15:01:15.520648,2017-07-16 15:01:15.520648,steam
660,1540,3348,53.6,2020,6249,1315,637,14,189,t,o_Max301_o,2017-07-16 15:01:17.256129,2017-07-16 15:01:17.256129,ps
661,1477,2443,48.8,2328,5006,1055,367,8,210,t,guydovicus,2017-07-16 15:01:19.323332,2017-07-16 15:01:19.323332,steam
662,4867,12497,47.9,8404,26114,4687,2590,11,201,t,Juacquesch,2017-07-16 15:01:22.666523,2017-07-16 15:01:22.666523,steam
663,251,604,60.5,212,999,226,116,13,195,t,slekens,2017-07-16 15:01:24.899661,2017-07-16 15:01:24.899661,xbox
664,0,0,0.0,0,0,0,0,6,214,t,mahdimmm138031,2017-07-16 15:01:27.25164,2017-07-16 15:01:27.25164,steam
665,0,0,0.0,0,0,0,0,6,213,t,ToothyGuitar687,2017-07-16 15:01:29.727276,2017-07-16 15:01:29.727276,xbox
666,0,0,0.0,0,0,0,0,6,218,t,Ali,2017-07-16 15:01:31.744799,2017-07-16 15:01:31.744799,ps
667,2318,6156,50.9,6342,12092,2121,1087,5,219,t,deviljohnny,2017-07-16 15:01:33.724007,2017-07-16 15:01:33.724007,ps
668,0,0,0.0,0,0,0,0,1,239,t,omri,2017-07-16 15:01:35.808659,2017-07-16 15:01:35.808659,steam
669,3366,6717,53.2,4547,12634,2619,994,22,34,t,Zyuina,2017-07-17 15:00:28.427107,2017-07-17 15:00:28.427107,steam
670,3998,11980,48.9,5564,24493,3582,1421,42,9,t,lamebananayep,2017-07-17 15:00:31.291201,2017-07-17 15:00:31.291201,steam
671,1261,3647,49.7,2343,7346,1058,911,53,4,t,GuiConti,2017-07-17 15:00:34.637445,2017-07-17 15:00:34.637445,steam
672,8,10,71.4,0,14,2,0,46,7,t,rodrigotnoronha,2017-07-17 15:00:37.615914,2017-07-17 15:00:37.615914,steam
673,38,36,60.0,9,60,16,0,45,3,t,76561198146967680,2017-07-17 15:00:39.946545,2017-07-17 15:00:39.946545,steam
674,1382,3748,50.8,1565,7383,1504,549,41,11,t,Kultor,2017-07-17 15:00:46.319034,2017-07-17 15:00:46.319034,ps
675,583,1332,55.5,611,2400,611,221,58,6,t,Vinci279,2017-07-17 15:00:49.302477,2017-07-17 15:00:49.302477,ps
676,3496,7592,48.6,5353,15607,3221,1500,59,1,t,mmendesc,2017-07-17 15:00:52.792068,2017-07-17 15:00:52.792068,steam
677,2808,5077,46.2,4677,11000,2800,941,59,2,t,m_makarios,2017-07-17 15:00:56.192701,2017-07-17 15:00:56.192701,steam
678,18,39,58.2,15,67,14,7,22,33,t,antho-bdn,2017-07-17 15:00:59.180922,2017-07-17 15:00:59.180922,ps
679,0,0,0.0,0,0,0,0,7,27,t,Elia,2017-07-17 15:01:01.498708,2017-07-17 15:01:01.498708,ps
680,111,214,57.7,54,371,111,35,20,136,t,Dwosy,2017-07-17 15:01:03.066225,2017-07-17 15:01:03.066225,xbox
681,423,1520,66.0,744,2302,229,127,19,141,t,b1l15,2017-07-17 15:01:05.313026,2017-07-17 15:01:05.313026,steam
682,131,329,62.0,62,531,95,51,20,147,t,Azad_33,2017-07-17 15:01:06.890337,2017-07-17 15:01:06.890337,ps
683,1841,4542,54.3,1667,8372,1917,988,7,216,t,Ciccioformaggio8,2017-07-17 15:01:08.528422,2017-07-17 15:01:08.528422,ps
684,187,574,62.5,163,918,153,91,7,217,t,76561198082086032,2017-07-17 15:01:10.91297,2017-07-17 15:01:10.91297,steam
685,2582,4777,49.8,2796,9590,2406,686,15,190,t,rinox90,2017-07-17 15:01:14.073237,2017-07-17 15:01:14.073237,ps
686,177,304,64.3,128,473,145,29,19,178,t,Tidsora,2017-07-17 15:01:15.664231,2017-07-17 15:01:15.664231,ps
687,0,0,0.0,0,0,0,0,20,167,t,mandarinsplasher,2017-07-17 15:01:19.66209,2017-07-17 15:01:19.66209,ps
688,292,584,58.8,279,994,269,86,20,169,t,mlgkurama,2017-07-17 15:01:21.754367,2017-07-17 15:01:21.754367,steam
689,1540,3348,53.6,2020,6249,1315,637,15,189,t,o_Max301_o,2017-07-17 15:01:24.017513,2017-07-17 15:01:24.017513,ps
690,1479,2452,48.8,2337,5026,1056,368,9,210,t,guydovicus,2017-07-17 15:01:26.745304,2017-07-17 15:01:26.745304,steam
691,4872,12503,47.9,8418,26130,4692,2591,12,201,t,Juacquesch,2017-07-17 15:01:45.800435,2017-07-17 15:01:45.800435,steam
692,251,604,60.5,212,999,226,116,14,195,t,slekens,2017-07-17 15:01:48.301599,2017-07-17 15:01:48.301599,xbox
693,0,0,0.0,0,0,0,0,7,214,t,mahdimmm138031,2017-07-17 15:01:50.507728,2017-07-17 15:01:50.507728,steam
694,0,0,0.0,0,0,0,0,7,213,t,ToothyGuitar687,2017-07-17 15:01:53.509976,2017-07-17 15:01:53.509976,xbox
695,0,0,0.0,0,0,0,0,7,218,t,Ali,2017-07-17 15:01:55.326336,2017-07-17 15:01:55.326336,ps
696,2322,6168,50.9,6359,12113,2127,1089,6,219,t,deviljohnny,2017-07-17 15:01:57.966978,2017-07-17 15:01:57.966978,ps
697,0,0,0.0,0,0,0,0,2,239,t,omri,2017-07-17 15:02:00.778255,2017-07-17 15:02:00.778255,steam
698,3367,6718,53.2,4548,12636,2619,995,23,34,t,Zyuina,2017-07-18 15:01:18.754502,2017-07-18 15:01:18.754502,steam
699,4002,11988,48.9,5566,24515,3595,1423,43,9,t,lamebananayep,2017-07-18 15:01:22.14122,2017-07-18 15:01:22.14122,steam
700,1261,3649,49.6,2350,7358,1061,911,54,4,t,GuiConti,2017-07-18 15:01:25.049073,2017-07-18 15:01:25.049073,steam
701,8,10,71.4,0,14,2,0,47,7,t,rodrigotnoronha,2017-07-18 15:01:27.683494,2017-07-18 15:01:27.683494,steam
702,38,36,60.0,9,60,16,0,46,3,t,76561198146967680,2017-07-18 15:01:29.614939,2017-07-18 15:01:29.614939,steam
703,1385,3751,50.8,1567,7384,1504,549,42,11,t,Kultor,2017-07-18 15:01:32.979268,2017-07-18 15:01:32.979268,ps
704,583,1332,55.5,611,2400,611,221,59,6,t,Vinci279,2017-07-18 15:01:35.655474,2017-07-18 15:01:35.655474,ps
705,3497,7597,48.6,5364,15625,3225,1501,60,1,t,mmendesc,2017-07-18 15:01:38.757916,2017-07-18 15:01:38.757916,steam
706,2809,5080,46.1,4689,11013,2802,941,60,2,t,m_makarios,2017-07-18 15:01:42.39823,2017-07-18 15:01:42.39823,steam
707,18,39,58.2,15,67,14,7,23,33,t,antho-bdn,2017-07-18 15:01:45.559819,2017-07-18 15:01:45.559819,ps
708,0,0,0.0,0,0,0,0,8,27,t,Elia,2017-07-18 15:01:47.719436,2017-07-18 15:01:47.719436,ps
709,111,214,57.7,54,371,111,35,21,136,t,Dwosy,2017-07-18 15:01:49.922294,2017-07-18 15:01:49.922294,xbox
710,423,1520,66.0,744,2302,229,127,20,141,t,b1l15,2017-07-18 15:01:52.099713,2017-07-18 15:01:52.099713,steam
711,131,329,62.0,62,531,95,51,21,147,t,Azad_33,2017-07-18 15:01:54.218811,2017-07-18 15:01:54.218811,ps
712,1841,4542,54.3,1667,8372,1917,988,8,216,t,Ciccioformaggio8,2017-07-18 15:01:56.405542,2017-07-18 15:01:56.405542,ps
713,187,574,62.5,163,918,153,91,8,217,t,76561198082086032,2017-07-18 15:01:58.788175,2017-07-18 15:01:58.788175,steam
714,2582,4778,49.8,2796,9590,2406,686,16,190,t,rinox90,2017-07-18 15:02:00.695129,2017-07-18 15:02:00.695129,ps
715,185,335,64.8,141,517,148,31,20,178,t,Tidsora,2017-07-18 15:02:03.323809,2017-07-18 15:02:03.323809,ps
716,0,0,0.0,0,0,0,0,21,167,t,mandarinsplasher,2017-07-18 15:02:05.967277,2017-07-18 15:02:05.967277,ps
717,292,584,58.8,279,994,269,86,21,169,t,mlgkurama,2017-07-18 15:02:08.899726,2017-07-18 15:02:08.899726,steam
718,1540,3348,53.6,2022,6250,1315,637,16,189,t,o_Max301_o,2017-07-18 15:02:11.733345,2017-07-18 15:02:11.733345,ps
719,1479,2452,48.8,2337,5026,1056,368,10,210,t,guydovicus,2017-07-18 15:02:15.621177,2017-07-18 15:02:15.621177,steam
720,4872,12503,47.9,8418,26130,4692,2591,13,201,t,Juacquesch,2017-07-18 15:02:18.512634,2017-07-18 15:02:18.512634,steam
721,251,604,60.5,212,999,226,116,15,195,t,slekens,2017-07-18 15:02:22.357248,2017-07-18 15:02:22.357248,xbox
722,0,0,0.0,0,0,0,0,8,214,t,mahdimmm138031,2017-07-18 15:02:25.251891,2017-07-18 15:02:25.251891,steam
723,0,0,0.0,0,0,0,0,8,213,t,ToothyGuitar687,2017-07-18 15:02:27.759102,2017-07-18 15:02:27.759102,xbox
724,0,0,0.0,0,0,0,0,8,218,t,Ali,2017-07-18 15:02:29.483465,2017-07-18 15:02:29.483465,ps
725,2331,6195,50.9,6395,12177,2136,1095,7,219,t,deviljohnny,2017-07-18 15:02:31.425632,2017-07-18 15:02:31.425632,ps
726,0,0,0.0,0,0,0,0,3,239,t,omri,2017-07-18 15:02:36.026346,2017-07-18 15:02:36.026346,steam
727,66,197,59.5,81,331,36,42,1,245,t,Tecardo,2017-07-18 15:02:38.308252,2017-07-18 15:02:38.308252,steam
728,3375,6727,53.1,4559,12663,2631,997,24,34,t,Zyuina,2017-07-19 15:00:32.554226,2017-07-19 15:00:32.554226,steam
729,4002,11988,48.9,5566,24515,3595,1423,44,9,t,lamebananayep,2017-07-19 15:00:37.868697,2017-07-19 15:00:37.868697,steam
730,1261,3649,49.6,2350,7358,1061,911,55,4,t,GuiConti,2017-07-19 15:00:42.633063,2017-07-19 15:00:42.633063,steam
731,8,10,71.4,0,14,2,0,48,7,t,rodrigotnoronha,2017-07-19 15:00:45.407146,2017-07-19 15:00:45.407146,steam
732,38,36,60.0,9,60,16,0,47,3,t,76561198146967680,2017-07-19 15:00:47.607309,2017-07-19 15:00:47.607309,steam
733,1386,3755,50.8,1568,7390,1504,549,43,11,t,Kultor,2017-07-19 15:00:49.802678,2017-07-19 15:00:49.802678,ps
734,583,1332,55.5,611,2400,611,221,60,6,t,Vinci279,2017-07-19 15:00:53.357111,2017-07-19 15:00:53.357111,ps
735,3500,7605,48.6,5379,15644,3236,1501,61,1,t,mmendesc,2017-07-19 15:00:57.62539,2017-07-19 15:00:57.62539,steam
736,2809,5091,46.2,4699,11028,2805,941,61,2,t,m_makarios,2017-07-19 15:01:01.021479,2017-07-19 15:01:01.021479,steam
737,18,39,58.2,15,67,14,7,24,33,t,antho-bdn,2017-07-19 15:01:03.351411,2017-07-19 15:01:03.351411,ps
738,0,0,0.0,0,0,0,0,9,27,t,Elia,2017-07-19 15:01:05.533423,2017-07-19 15:01:05.533423,ps
739,111,214,57.7,54,371,111,35,22,136,t,Dwosy,2017-07-19 15:01:07.960896,2017-07-19 15:01:07.960896,xbox
740,423,1520,66.0,744,2302,229,127,21,141,t,b1l15,2017-07-19 15:01:11.072158,2017-07-19 15:01:11.072158,steam
741,131,329,62.0,62,531,95,51,22,147,t,Azad_33,2017-07-19 15:01:12.822962,2017-07-19 15:01:12.822962,ps
742,1841,4542,54.3,1667,8372,1917,988,9,216,t,Ciccioformaggio8,2017-07-19 15:01:14.825824,2017-07-19 15:01:14.825824,ps
743,187,574,62.5,163,918,153,91,9,217,t,76561198082086032,2017-07-19 15:01:17.342228,2017-07-19 15:01:17.342228,steam
744,2582,4778,49.8,2796,9590,2406,686,17,190,t,rinox90,2017-07-19 15:01:20.5214,2017-07-19 15:01:20.5214,ps
745,194,354,64.4,143,550,156,35,21,178,t,Tidsora,2017-07-19 15:01:23.314019,2017-07-19 15:01:23.314019,ps
746,0,0,0.0,0,0,0,0,22,167,t,mandarinsplasher,2017-07-19 15:01:25.797259,2017-07-19 15:01:25.797259,ps
747,292,584,58.8,279,994,269,86,22,169,t,mlgkurama,2017-07-19 15:01:28.569282,2017-07-19 15:01:28.569282,steam
748,1540,3348,53.6,2022,6250,1315,637,17,189,t,o_Max301_o,2017-07-19 15:01:30.886849,2017-07-19 15:01:30.886849,ps
749,1479,2452,48.8,2337,5026,1056,368,11,210,t,guydovicus,2017-07-19 15:01:35.185316,2017-07-19 15:01:35.185316,steam
750,4872,12503,47.9,8418,26130,4692,2591,14,201,t,Juacquesch,2017-07-19 15:01:38.982592,2017-07-19 15:01:38.982592,steam
751,251,604,60.5,212,999,226,116,16,195,t,slekens,2017-07-19 15:01:42.194668,2017-07-19 15:01:42.194668,xbox
752,0,0,0.0,0,0,0,0,9,214,t,mahdimmm138031,2017-07-19 15:01:45.805984,2017-07-19 15:01:45.805984,steam
753,0,0,0.0,0,0,0,0,9,213,t,ToothyGuitar687,2017-07-19 15:01:49.894949,2017-07-19 15:01:49.894949,xbox
754,0,0,0.0,0,0,0,0,9,218,t,Ali,2017-07-19 15:01:51.792965,2017-07-19 15:01:51.792965,ps
755,2332,6197,50.9,6397,12181,2136,1095,8,219,t,deviljohnny,2017-07-19 15:01:55.749665,2017-07-19 15:01:55.749665,ps
756,0,0,0.0,0,0,0,0,4,239,t,omri,2017-07-19 15:01:59.229365,2017-07-19 15:01:59.229365,steam
757,75,225,59.2,93,380,42,49,2,245,t,Tecardo,2017-07-19 15:02:03.013683,2017-07-19 15:02:03.013683,steam
758,3380,6739,53.1,4573,12685,2635,999,25,34,t,Zyuina,2017-07-20 15:00:34.447071,2017-07-20 15:00:34.447071,steam
759,4002,11988,48.9,5566,24515,3595,1423,45,9,t,lamebananayep,2017-07-20 15:00:38.581765,2017-07-20 15:00:38.581765,steam
760,1270,3665,49.6,2368,7396,1065,917,56,4,t,GuiConti,2017-07-20 15:00:40.746558,2017-07-20 15:00:40.746558,steam
761,8,10,71.4,0,14,2,0,49,7,t,rodrigotnoronha,2017-07-20 15:00:43.93461,2017-07-20 15:00:43.93461,steam
762,38,36,60.0,9,60,16,0,48,3,t,76561198146967680,2017-07-20 15:00:45.588727,2017-07-20 15:00:45.588727,steam
763,1386,3755,50.8,1568,7390,1504,549,44,11,t,Kultor,2017-07-20 15:00:48.069329,2017-07-20 15:00:48.069329,ps
764,583,1332,55.5,611,2400,611,221,61,6,t,Vinci279,2017-07-20 15:00:51.035875,2017-07-20 15:00:51.035875,ps
765,3510,7618,48.6,5389,15676,3243,1504,62,1,t,mmendesc,2017-07-20 15:00:53.94553,2017-07-20 15:00:53.94553,steam
766,2817,5098,46.1,4704,11054,2815,941,62,2,t,m_makarios,2017-07-20 15:00:56.802874,2017-07-20 15:00:56.802874,steam
767,18,39,58.2,15,67,14,7,25,33,t,antho-bdn,2017-07-20 15:01:00.527687,2017-07-20 15:01:00.527687,ps
768,0,0,0.0,0,0,0,0,10,27,t,Elia,2017-07-20 15:01:02.720632,2017-07-20 15:01:02.720632,ps
769,111,214,57.7,54,371,111,35,23,136,t,Dwosy,2017-07-20 15:01:05.466843,2017-07-20 15:01:05.466843,xbox
770,423,1520,66.0,744,2302,229,127,22,141,t,b1l15,2017-07-20 15:01:07.498553,2017-07-20 15:01:07.498553,steam
771,131,329,62.0,62,531,95,51,23,147,t,Azad_33,2017-07-20 15:01:09.321081,2017-07-20 15:01:09.321081,ps
772,1844,4559,54.3,1671,8399,1919,989,10,216,t,Ciccioformaggio8,2017-07-20 15:01:11.25837,2017-07-20 15:01:11.25837,ps
773,187,574,62.5,163,918,153,91,10,217,t,76561198082086032,2017-07-20 15:01:13.332317,2017-07-20 15:01:13.332317,steam
774,2598,4800,49.8,2820,9631,2418,690,18,190,t,rinox90,2017-07-20 15:01:15.185666,2017-07-20 15:01:15.185666,ps
775,199,367,64.3,144,571,161,36,22,178,t,Tidsora,2017-07-20 15:01:17.78799,2017-07-20 15:01:17.78799,ps
776,0,0,0.0,0,0,0,0,23,167,t,mandarinsplasher,2017-07-20 15:01:19.787621,2017-07-20 15:01:19.787621,ps
777,292,584,58.8,279,994,269,86,23,169,t,mlgkurama,2017-07-20 15:01:21.854062,2017-07-20 15:01:21.854062,steam
778,1540,3348,53.6,2022,6250,1315,637,18,189,t,o_Max301_o,2017-07-20 15:01:24.872868,2017-07-20 15:01:24.872868,ps
779,1479,2452,48.8,2337,5026,1056,368,12,210,t,guydovicus,2017-07-20 15:01:27.06593,2017-07-20 15:01:27.06593,steam
780,4872,12503,47.9,8418,26130,4692,2591,15,201,t,Juacquesch,2017-07-20 15:01:30.652793,2017-07-20 15:01:30.652793,steam
781,251,604,60.5,212,999,226,116,17,195,t,slekens,2017-07-20 15:01:32.62134,2017-07-20 15:01:32.62134,xbox
782,0,0,0.0,0,0,0,0,10,214,t,mahdimmm138031,2017-07-20 15:01:36.13738,2017-07-20 15:01:36.13738,steam
783,0,0,0.0,0,0,0,0,10,213,t,ToothyGuitar687,2017-07-20 15:01:38.501555,2017-07-20 15:01:38.501555,xbox
784,0,0,0.0,0,0,0,0,10,218,t,Ali,2017-07-20 15:01:39.980714,2017-07-20 15:01:39.980714,ps
785,2336,6211,50.9,6413,12205,2139,1096,9,219,t,deviljohnny,2017-07-20 15:01:42.307806,2017-07-20 15:01:42.307806,ps
786,0,0,0.0,0,0,0,0,5,239,t,omri,2017-07-20 15:01:45.929621,2017-07-20 15:01:45.929621,steam
787,78,240,56.2,99,427,50,50,3,245,t,Tecardo,2017-07-20 15:01:47.964124,2017-07-20 15:01:47.964124,steam
788,3391,6758,53.1,4593,12731,2646,1003,26,34,t,Zyuina,2017-07-21 15:00:42.211036,2017-07-21 15:00:42.211036,steam
789,4005,11997,48.9,5568,24533,3596,1425,46,9,t,lamebananayep,2017-07-21 15:00:45.486001,2017-07-21 15:00:45.486001,steam
790,1270,3665,49.6,2368,7396,1065,917,57,4,t,GuiConti,2017-07-21 15:00:48.533119,2017-07-21 15:00:48.533119,steam
791,8,10,71.4,0,14,2,0,50,7,t,rodrigotnoronha,2017-07-21 15:00:50.875274,2017-07-21 15:00:50.875274,steam
792,38,36,60.0,9,60,16,0,49,3,t,76561198146967680,2017-07-21 15:00:53.161848,2017-07-21 15:00:53.161848,steam
793,1386,3755,50.8,1568,7390,1504,549,45,11,t,Kultor,2017-07-21 15:00:56.207597,2017-07-21 15:00:56.207597,ps
