231,Ranked Doubles 2v2,Gold III,Division IV,808,~6,~15,205,1,20,,mmendesc,2017-06-04 16:42:12.315409,2017-06-04 16:42:12.315409
232,Ranked Standard 3v3,Platinum III,Division I,955,~6,~15,317,1,20,,mmendesc,2017-06-04 16:42:12.320751,2017-06-04 16:42:12.320751
233,Ranked Duel 1v1,Diamond I,Division II,1001,~17,~3,51,9,3,,lamebananayep,2017-06-05 15:01:00.490123,2017-06-05 15:01:00.490123
234,Ranked Doubles 2v2,Platinum II,Division II,894,~18,~3,883,9,3,,lamebananayep,2017-06-05 15:01:00.498944,2017-06-05 15:01:00.498944
235,Ranked Standard 3v3,Platinum I,Division I,802,~19,~2,164,9,3,,lamebananayep,2017-06-05 15:01:00.508245,2017-06-05 15:01:00.508245
236,Ranked Doubles 2v2,Silver III,Division III,571,~12,~9,393,11,3,,Kultor,2017-06-05 15:01:02.273407,2017-06-05 15:01:02.273407
237,Ranked Duel 1v1,Gold I,Division III,630,,,1,6,20,,Vinci279,2017-06-05 15:01:03.512178,2017-06-05 15:01:03.512178
238,Ranked Doubles 2v2,Gold I,Division III,637,~16,~5,119,6,20,,Vinci279,2017-06-05 15:01:03.525513,2017-06-05 15:01:03.525513
239,Ranked Solo Standard 3v3,Gold I,Division I,581,~17,~1,24,6,20,,Vinci279,2017-06-05 15:01:03.538004,2017-06-05 15:01:03.538004
240,Ranked Standard 3v3,Silver III,Division IV,584,~20,~1,43,6,20,,Vinci279,2017-06-05 15:01:03.553825,2017-06-05 15:01:03.553825
241,Ranked Doubles 2v2,Platinum II,Division II,898,~14,~7,187,2,21,,m_makarios,2017-06-05 15:01:05.113437,2017-06-05 15:01:05.113437
242,Ranked Standard 3v3,Platinum III,Division IV,1010,~9,~7,327,2,21,,m_makarios,2017-06-05 15:01:05.189531,2017-06-05 15:01:05.189531
243,Ranked Duel 1v1,Gold III,Division III,756,~19,~2,14,2,21,,m_makarios,2017-06-05 15:01:05.240005,2017-06-05 15:01:05.240005
244,Ranked Doubles 2v2,Gold III,Division IV,808,~6,~15,205,1,21,,mmendesc,2017-06-05 15:01:07.350272,2017-06-05 15:01:07.350272
245,Ranked Standard 3v3,Platinum III,Division I,955,~6,~15,317,1,21,,mmendesc,2017-06-05 15:01:07.387222,2017-06-05 15:01:07.387222
246,Ranked Duel 1v1,Diamond I,Division II,1001,~17,~3,51,9,4,,lamebananayep,2017-06-06 15:07:47.281328,2017-06-06 15:07:47.281328
247,Ranked Doubles 2v2,Gold III,Division II,770,~2,~19,930,9,4,,lamebananayep,2017-06-06 15:07:47.289652,2017-06-06 15:07:47.289652
248,Ranked Standard 3v3,Gold III,Division IV,794,~20,~1,165,9,4,,lamebananayep,2017-06-06 15:07:47.295518,2017-06-06 15:07:47.295518
249,Ranked Doubles 2v2,Silver III,Division IV,594,~10,~11,405,11,4,,Kultor,2017-06-06 15:07:49.412789,2017-06-06 15:07:49.412789
250,Ranked Duel 1v1,Gold I,Division III,630,,,1,6,21,,Vinci279,2017-06-06 15:07:51.12389,2017-06-06 15:07:51.12389
251,Ranked Doubles 2v2,Gold I,Division III,637,~16,~5,119,6,21,,Vinci279,2017-06-06 15:07:51.129847,2017-06-06 15:07:51.129847
252,Ranked Solo Standard 3v3,Gold I,Division I,581,~17,~1,24,6,21,,Vinci279,2017-06-06 15:07:51.135512,2017-06-06 15:07:51.135512
253,Ranked Standard 3v3,Silver III,Division IV,584,~20,~1,43,6,21,,Vinci279,2017-06-06 15:07:51.142151,2017-06-06 15:07:51.142151
254,Ranked Doubles 2v2,Platinum II,Division II,907,~5,~16,198,2,22,,m_makarios,2017-06-06 15:07:53.365195,2017-06-06 15:07:53.365195
255,Ranked Standard 3v3,Platinum III,Division IV,1010,~9,~7,327,2,22,,m_makarios,2017-06-06 15:07:53.370224,2017-06-06 15:07:53.370224
256,Ranked Duel 1v1,Gold III,Division III,756,~19,~2,14,2,22,,m_makarios,2017-06-06 15:07:53.375728,2017-06-06 15:07:53.375728
257,Ranked Doubles 2v2,Platinum I,Division II,828,~14,~7,223,1,22,,mmendesc,2017-06-06 15:07:55.460188,2017-06-06 15:07:55.460188
258,Ranked Standard 3v3,Platinum III,Division I,955,~6,~15,317,1,22,,mmendesc,2017-06-06 15:07:55.466287,2017-06-06 15:07:55.466287
259,Ranked Duel 1v1,Diamond I,Division II,1001,~17,~3,51,9,5,,lamebananayep,2017-06-06 15:10:16.21259,2017-06-06 15:10:16.21259
260,Ranked Doubles 2v2,Gold III,Division II,770,~2,~19,930,9,5,,lamebananayep,2017-06-06 15:10:16.219448,2017-06-06 15:10:16.219448
261,Ranked Standard 3v3,Gold III,Division IV,794,~20,~1,165,9,5,,lamebananayep,2017-06-06 15:10:16.226062,2017-06-06 15:10:16.226062
262,Ranked Doubles 2v2,Silver III,Division IV,594,~10,~11,405,11,5,,Kultor,2017-06-06 15:10:17.161017,2017-06-06 15:10:17.161017
263,Ranked Duel 1v1,Gold I,Division III,630,,,1,6,22,,Vinci279,2017-06-06 15:10:17.820207,2017-06-06 15:10:17.820207
264,Ranked Doubles 2v2,Gold I,Division III,637,~16,~5,119,6,22,,Vinci279,2017-06-06 15:10:17.826834,2017-06-06 15:10:17.826834
265,Ranked Solo Standard 3v3,Gold I,Division I,581,~17,~1,24,6,22,,Vinci279,2017-06-06 15:10:17.833247,2017-06-06 15:10:17.833247
266,Ranked Standard 3v3,Silver III,Division IV,584,~20,~1,43,6,22,,Vinci279,2017-06-06 15:10:17.839716,2017-06-06 15:10:17.839716
267,Ranked Doubles 2v2,Platinum II,Division II,907,~5,~16,198,2,23,,m_makarios,2017-06-06 15:10:18.523424,2017-06-06 15:10:18.523424
268,Ranked Standard 3v3,Platinum III,Division IV,1010,~9,~7,327,2,23,,m_makarios,2017-06-06 15:10:18.530578,2017-06-06 15:10:18.530578
269,Ranked Duel 1v1,Gold III,Division III,756,~19,~2,14,2,23,,m_makarios,2017-06-06 15:10:18.537859,2017-06-06 15:10:18.537859
270,Ranked Doubles 2v2,Platinum I,Division II,828,~14,~7,223,1,23,,mmendesc,2017-06-06 15:10:19.249611,2017-06-06 15:10:19.249611
271,Ranked Standard 3v3,Platinum III,Division I,955,~6,~15,317,1,23,,mmendesc,2017-06-06 15:10:19.256623,2017-06-06 15:10:19.256623
272,Ranked Duel 1v1,Diamond I,Division II,1001,~17,~3,51,9,6,,lamebananayep,2017-06-07 15:08:20.421022,2017-06-07 15:08:20.421022
273,Ranked Doubles 2v2,Gold III,Division II,770,~2,~19,930,9,6,,lamebananayep,2017-06-07 15:08:20.45225,2017-06-07 15:08:20.45225
274,Ranked Standard 3v3,Gold III,Division IV,794,~20,~1,165,9,6,,lamebananayep,2017-06-07 15:08:20.486621,2017-06-07 15:08:20.486621
275,Ranked Doubles 2v2,Silver III,Division IV,595,~9,~12,417,11,6,,Kultor,2017-06-07 15:08:31.673759,2017-06-07 15:08:31.673759
276,Ranked Duel 1v1,Gold I,Division III,630,,,1,6,23,,Vinci279,2017-06-07 15:08:34.603515,2017-06-07 15:08:34.603515
277,Ranked Doubles 2v2,Gold I,Division I,603,~8,~13,127,6,23,,Vinci279,2017-06-07 15:08:34.621862,2017-06-07 15:08:34.621862
278,Ranked Solo Standard 3v3,Gold I,Division I,581,~17,~1,24,6,23,,Vinci279,2017-06-07 15:08:34.648929,2017-06-07 15:08:34.648929
279,Ranked Standard 3v3,Silver III,Division IV,584,~20,~1,43,6,23,,Vinci279,2017-06-07 15:08:34.690354,2017-06-07 15:08:34.690354
280,Ranked Doubles 2v2,Platinum II,Division III,915,~19,~3,201,2,24,,m_makarios,2017-06-07 15:08:38.697042,2017-06-07 15:08:38.697042
281,Ranked Standard 3v3,Diamond I,Division II,1032,~20,~1,335,2,24,,m_makarios,2017-06-07 15:08:38.742715,2017-06-07 15:08:38.742715
282,Ranked Duel 1v1,Gold III,Division III,756,~19,~2,14,2,24,,m_makarios,2017-06-07 15:08:38.770536,2017-06-07 15:08:38.770536
283,Ranked Doubles 2v2,Platinum I,Division I,808,~13,~8,230,1,24,,mmendesc,2017-06-07 15:08:40.389647,2017-06-07 15:08:40.389647
284,Ranked Standard 3v3,Platinum III,Division II,977,~5,~16,325,1,24,,mmendesc,2017-06-07 15:08:40.420186,2017-06-07 15:08:40.420186
285,Ranked Doubles 2v2,Diamond I,Division I,1026,~5,~15,90,4,18,,GuiConti,2017-06-07 15:16:07.406149,2017-06-07 15:16:07.406149
286,Ranked Standard 3v3,Diamond I,Division II,1031,~21,,335,4,18,,GuiConti,2017-06-07 15:16:07.435842,2017-06-07 15:16:07.435842
287,Ranked Duel 1v1,Diamond I,Division I,993,~5,~13,52,9,7,,lamebananayep,2017-06-08 15:01:19.295508,2017-06-08 15:01:19.295508
288,Ranked Doubles 2v2,Gold III,Division III,775,~19,~3,950,9,7,,lamebananayep,2017-06-08 15:01:19.304575,2017-06-08 15:01:19.304575
289,Ranked Standard 3v3,Gold III,Division IV,794,~20,~1,165,9,7,,lamebananayep,2017-06-08 15:01:19.312768,2017-06-08 15:01:19.312768
290,Ranked Doubles 2v2,Silver III,Division IV,595,~9,~12,417,11,7,,Kultor,2017-06-08 15:01:22.595885,2017-06-08 15:01:22.595885
291,Ranked Duel 1v1,Gold I,Division III,630,,,1,6,24,,Vinci279,2017-06-08 15:01:26.045746,2017-06-08 15:01:26.045746
292,Ranked Doubles 2v2,Gold I,Division I,603,~8,~13,127,6,24,,Vinci279,2017-06-08 15:01:26.051352,2017-06-08 15:01:26.051352
293,Ranked Solo Standard 3v3,Gold I,Division I,581,~17,~1,24,6,24,,Vinci279,2017-06-08 15:01:26.056717,2017-06-08 15:01:26.056717
294,Ranked Standard 3v3,Silver III,Division IV,584,~20,~1,43,6,24,,Vinci279,2017-06-08 15:01:26.064133,2017-06-08 15:01:26.064133
295,Ranked Doubles 2v2,Platinum I,Division I,808,~13,~8,230,1,25,,mmendesc,2017-06-08 15:01:31.894999,2017-06-08 15:01:31.894999
296,Ranked Standard 3v3,Platinum III,Division II,977,~5,~16,325,1,25,,mmendesc,2017-06-08 15:01:31.914988,2017-06-08 15:01:31.914988
297,Ranked Doubles 2v2,Diamond I,Division I,1026,~5,~15,90,4,19,,GuiConti,2017-06-08 15:01:37.005916,2017-06-08 15:01:37.005916
298,Ranked Standard 3v3,Diamond I,Division II,1031,~21,,335,4,19,,GuiConti,2017-06-08 15:01:37.012096,2017-06-08 15:01:37.012096
299,Ranked Doubles 2v2,Platinum II,Division III,915,~19,~3,201,2,25,,m_makarios,2017-06-08 15:01:39.130659,2017-06-08 15:01:39.130659
300,Ranked Standard 3v3,Diamond I,Division II,1032,~20,~1,335,2,25,,m_makarios,2017-06-08 15:01:39.138407,2017-06-08 15:01:39.138407
301,Ranked Duel 1v1,Platinum I,Division I,798,~2,~17,16,2,25,,m_makarios,2017-06-08 15:01:39.145127,2017-06-08 15:01:39.145127
302,Ranked Duel 1v1,Platinum III,Division III,967,~6,~15,57,9,8,,lamebananayep,2017-06-09 15:00:58.249917,2017-06-09 15:00:58.249917
303,Ranked Doubles 2v2,Gold II,Division III,711,~12,~9,967,9,8,,lamebananayep,2017-06-09 15:00:58.266068,2017-06-09 15:00:58.266068
304,Ranked Standard 3v3,Gold III,Division IV,794,~20,~1,165,9,8,,lamebananayep,2017-06-09 15:00:58.299446,2017-06-09 15:00:58.299446
305,Ranked Doubles 2v2,Silver III,Division III,573,~10,~11,422,11,8,,Kultor,2017-06-09 15:01:07.948933,2017-06-09 15:01:07.948933
306,Ranked Duel 1v1,Gold I,Division III,630,,,1,6,25,,Vinci279,2017-06-09 15:01:10.85623,2017-06-09 15:01:10.85623
307,Ranked Doubles 2v2,Gold I,Division I,596,~15,~6,130,6,25,,Vinci279,2017-06-09 15:01:10.888886,2017-06-09 15:01:10.888886
308,Ranked Solo Standard 3v3,Gold I,Division I,581,~17,~1,24,6,25,,Vinci279,2017-06-09 15:01:10.939886,2017-06-09 15:01:10.939886
309,Ranked Standard 3v3,Silver III,Division IV,584,~20,~1,43,6,25,,Vinci279,2017-06-09 15:01:10.960097,2017-06-09 15:01:10.960097
310,Ranked Doubles 2v2,Platinum I,Division I,819,~2,~19,235,1,26,,mmendesc,2017-06-09 15:01:21.556179,2017-06-09 15:01:21.556179
311,Ranked Standard 3v3,Platinum III,Division II,967,~15,~6,330,1,26,,mmendesc,2017-06-09 15:01:21.652289,2017-06-09 15:01:21.652289
312,Ranked Doubles 2v2,Diamond I,Division I,1026,~5,~15,90,4,20,,GuiConti,2017-06-09 15:01:30.747892,2017-06-09 15:01:30.747892
313,Ranked Standard 3v3,Diamond I,Division I,1021,~10,~10,340,4,20,,GuiConti,2017-06-09 15:01:30.768905,2017-06-09 15:01:30.768905
314,Ranked Duel 1v1,Gold I,Division III,625,,,1,4,20,,GuiConti,2017-06-09 15:01:30.799887,2017-06-09 15:01:30.799887
315,Ranked Doubles 2v2,Platinum II,Division III,925,~9,~13,206,2,26,,m_makarios,2017-06-09 15:01:39.123724,2017-06-09 15:01:39.123724
316,Ranked Standard 3v3,Diamond I,Division I,1022,~9,~11,340,2,26,,m_makarios,2017-06-09 15:01:39.149999,2017-06-09 15:01:39.149999
317,Ranked Duel 1v1,Platinum I,Division I,798,~2,~17,16,2,26,,m_makarios,2017-06-09 15:01:39.170445,2017-06-09 15:01:39.170445
318,Ranked Duel 1v1,Platinum III,Division III,967,~6,~15,57,9,9,,lamebananayep,2017-06-10 15:01:20.951182,2017-06-10 15:01:20.951182
319,Ranked Doubles 2v2,Gold II,Division III,721,~2,~19,974,9,9,,lamebananayep,2017-06-10 15:01:20.96824,2017-06-10 15:01:20.96824
320,Ranked Standard 3v3,Gold III,Division IV,794,~20,~1,165,9,9,,lamebananayep,2017-06-10 15:01:20.989665,2017-06-10 15:01:20.989665
321,Ranked Doubles 2v2,Silver III,Division II,545,~17,~4,438,11,9,,Kultor,2017-06-10 15:01:29.408083,2017-06-10 15:01:29.408083
322,Ranked Duel 1v1,Gold I,Division III,630,,,1,6,26,,Vinci279,2017-06-10 15:01:41.531441,2017-06-10 15:01:41.531441
323,Ranked Doubles 2v2,Gold I,Division I,594,~17,~4,132,6,26,,Vinci279,2017-06-10 15:01:41.544266,2017-06-10 15:01:41.544266
324,Ranked Solo Standard 3v3,Gold I,Division I,581,~17,~1,24,6,26,,Vinci279,2017-06-10 15:01:41.556294,2017-06-10 15:01:41.556294
325,Ranked Standard 3v3,Silver III,Division IV,597,~7,~14,44,6,26,,Vinci279,2017-06-10 15:01:41.567418,2017-06-10 15:01:41.567418
326,Ranked Doubles 2v2,Platinum I,Division I,819,~2,~19,235,1,27,,mmendesc,2017-06-10 15:01:52.867774,2017-06-10 15:01:52.867774
327,Ranked Standard 3v3,Platinum III,Division II,967,~15,~6,330,1,27,,mmendesc,2017-06-10 15:01:52.878547,2017-06-10 15:01:52.878547
328,Ranked Doubles 2v2,Diamond I,Division I,1026,~5,~15,90,4,21,,GuiConti,2017-06-10 15:02:06.398144,2017-06-10 15:02:06.398144
329,Ranked Standard 3v3,Diamond I,Division I,1021,~10,~10,340,4,21,,GuiConti,2017-06-10 15:02:06.410153,2017-06-10 15:02:06.410153
330,Ranked Duel 1v1,Gold I,Division III,625,,,1,4,21,,GuiConti,2017-06-10 15:02:06.423264,2017-06-10 15:02:06.423264
331,Ranked Doubles 2v2,Platinum II,Division III,925,~9,~13,206,2,27,,m_makarios,2017-06-10 15:02:12.955125,2017-06-10 15:02:12.955125
332,Ranked Standard 3v3,Diamond I,Division I,1022,~9,~11,340,2,27,,m_makarios,2017-06-10 15:02:12.96578,2017-06-10 15:02:12.96578
333,Ranked Duel 1v1,Platinum I,Division I,798,~2,~17,16,2,27,,m_makarios,2017-06-10 15:02:12.977963,2017-06-10 15:02:12.977963
334,Ranked Duel 1v1,Platinum III,Division III,967,~6,~15,57,9,10,,lamebananayep,2017-06-11 15:00:42.855698,2017-06-11 15:00:42.855698
335,Ranked Doubles 2v2,Gold II,Division III,721,~3,~19,974,9,10,,lamebananayep,2017-06-11 15:00:42.863064,2017-06-11 15:00:42.863064
336,Ranked Standard 3v3,Gold III,Division IV,794,~20,~1,165,9,10,,lamebananayep,2017-06-11 15:00:42.868865,2017-06-11 15:00:42.868865
337,Ranked Doubles 2v2,Silver III,Division II,544,~18,~3,444,11,10,,Kultor,2017-06-11 15:00:50.109863,2017-06-11 15:00:50.109863
338,Ranked Duel 1v1,Gold I,Division III,630,,,1,6,27,,Vinci279,2017-06-11 15:00:56.166296,2017-06-11 15:00:56.166296
339,Ranked Doubles 2v2,Gold I,Division I,594,~17,~4,132,6,27,,Vinci279,2017-06-11 15:00:56.17281,2017-06-11 15:00:56.17281
340,Ranked Solo Standard 3v3,Gold I,Division I,581,~17,~1,24,6,27,,Vinci279,2017-06-11 15:00:56.178364,2017-06-11 15:00:56.178364
341,Ranked Standard 3v3,Silver III,Division IV,597,~7,~14,44,6,27,,Vinci279,2017-06-11 15:00:56.184086,2017-06-11 15:00:56.184086
342,Ranked Doubles 2v2,Platinum I,Division I,801,~20,~1,239,1,28,,mmendesc,2017-06-11 15:01:02.822004,2017-06-11 15:01:02.822004
343,Ranked Standard 3v3,Platinum III,Division II,967,~15,~6,330,1,28,,mmendesc,2017-06-11 15:01:02.843087,2017-06-11 15:01:02.843087
344,Ranked Doubles 2v2,Diamond I,Division I,1026,~5,~15,90,4,22,,GuiConti,2017-06-11 15:01:16.492217,2017-06-11 15:01:16.492217
345,Ranked Standard 3v3,Diamond I,Division I,1021,~10,~10,340,4,22,,GuiConti,2017-06-11 15:01:16.502249,2017-06-11 15:01:16.502249
346,Ranked Duel 1v1,Gold I,Division III,625,,,1,4,22,,GuiConti,2017-06-11 15:01:16.508607,2017-06-11 15:01:16.508607
347,Ranked Solo Standard 3v3,Bronze II,Division III,327,,,5,3,14,,76561198146967680,2017-06-11 15:01:20.061213,2017-06-11 15:01:20.061213
348,Ranked Doubles 2v2,Platinum II,Division III,925,~9,~13,206,2,28,,m_makarios,2017-06-11 15:01:22.584031,2017-06-11 15:01:22.584031
349,Ranked Standard 3v3,Diamond I,Division I,1022,~9,~11,340,2,28,,m_makarios,2017-06-11 15:01:22.591392,2017-06-11 15:01:22.591392
350,Ranked Duel 1v1,Platinum I,Division I,798,~2,~17,16,2,28,,m_makarios,2017-06-11 15:01:22.599221,2017-06-11 15:01:22.599221
351,Ranked Duel 1v1,Platinum III,Division III,967,~6,~15,57,9,11,,lamebananayep,2017-06-12 15:00:43.292939,2017-06-12 15:00:43.292939
352,Ranked Doubles 2v2,Gold II,Division I,672,~9,~12,1,9,11,,lamebananayep,2017-06-12 15:00:43.311328,2017-06-12 15:00:43.311328
353,Ranked Standard 3v3,Gold III,Division IV,794,~20,~1,165,9,11,,lamebananayep,2017-06-12 15:00:43.330679,2017-06-12 15:00:43.330679
354,Ranked Doubles 2v2,Silver II,Division III,497,~16,~5,459,11,11,,Kultor,2017-06-12 15:00:46.843159,2017-06-12 15:00:46.843159
355,Ranked Duel 1v1,Gold I,Division III,630,,,1,6,28,,Vinci279,2017-06-12 15:00:50.551174,2017-06-12 15:00:50.551174
356,Ranked Doubles 2v2,Gold I,Division I,594,~17,~4,132,6,28,,Vinci279,2017-06-12 15:00:50.568133,2017-06-12 15:00:50.568133
357,Ranked Solo Standard 3v3,Gold I,Division I,581,~17,~1,24,6,28,,Vinci279,2017-06-12 15:00:50.577312,2017-06-12 15:00:50.577312
358,Ranked Standard 3v3,Silver III,Division IV,597,~7,~14,44,6,28,,Vinci279,2017-06-12 15:00:50.585047,2017-06-12 15:00:50.585047
359,Ranked Duel 1v1,Platinum III,Division III,967,~6,~15,57,9,12,,lamebananayep,2017-06-12 15:16:48.458412,2017-06-12 15:16:48.458412
360,Ranked Doubles 2v2,Gold II,Division I,672,~9,~12,1,9,12,,lamebananayep,2017-06-12 15:16:48.474055,2017-06-12 15:16:48.474055
361,Ranked Standard 3v3,Gold III,Division IV,794,~20,~1,165,9,12,,lamebananayep,2017-06-12 15:16:48.493198,2017-06-12 15:16:48.493198
362,Ranked Doubles 2v2,Platinum I,Division I,801,~20,~1,239,1,29,,mmendesc,2017-06-12 15:16:56.189815,2017-06-12 15:16:56.189815
363,Ranked Standard 3v3,Platinum III,Division II,967,~15,~6,330,1,29,,mmendesc,2017-06-12 15:16:56.214455,2017-06-12 15:16:56.214455
364,Ranked Doubles 2v2,Diamond I,Division I,1026,~5,~15,90,4,23,,GuiConti,2017-06-12 15:17:04.613056,2017-06-12 15:17:04.613056
365,Ranked Standard 3v3,Diamond I,Division I,1021,~10,~10,340,4,23,,GuiConti,2017-06-12 15:17:04.627239,2017-06-12 15:17:04.627239
366,Ranked Duel 1v1,Gold I,Division III,625,,,1,4,23,,GuiConti,2017-06-12 15:17:04.647702,2017-06-12 15:17:04.647702
367,Ranked Solo Standard 3v3,Bronze II,Division III,327,,,5,3,15,,76561198146967680,2017-06-12 15:17:12.213695,2017-06-12 15:17:12.213695
368,Ranked Doubles 2v2,Platinum II,Division III,925,~9,~13,206,2,29,,m_makarios,2017-06-12 15:17:17.427047,2017-06-12 15:17:17.427047
369,Ranked Standard 3v3,Diamond I,Division I,1022,~9,~11,340,2,29,,m_makarios,2017-06-12 15:17:17.443146,2017-06-12 15:17:17.443146
370,Ranked Duel 1v1,Platinum I,Division I,798,~2,~17,16,2,29,,m_makarios,2017-06-12 15:17:17.456653,2017-06-12 15:17:17.456653
371,Ranked Duel 1v1,Platinum III,Division III,967,~6,~15,57,9,13,,lamebananayep,2017-06-13 15:01:00.468406,2017-06-13 15:01:00.468406
372,Ranked Doubles 2v2,Gold III,Division II,772,,~21,1,9,13,,lamebananayep,2017-06-13 15:01:00.489644,2017-06-13 15:01:00.489644
552,Ranked Doubles 2v2,Gold III,Division II,755,~17,~4,321,34,3,,Zyuina,2017-06-23 15:00:19.350508,2017-06-23 15:00:19.350508
373,Ranked Standard 3v3,Gold III,Division IV,794,~20,~1,165,9,13,,lamebananayep,2017-06-13 15:01:00.517869,2017-06-13 15:01:00.517869
374,Ranked Doubles 2v2,Platinum I,Division I,801,~20,~1,239,1,30,,mmendesc,2017-06-13 15:01:06.331029,2017-06-13 15:01:06.331029
375,Ranked Standard 3v3,Platinum III,Division II,967,~15,~6,330,1,30,,mmendesc,2017-06-13 15:01:06.351705,2017-06-13 15:01:06.351705
376,Ranked Doubles 2v2,Diamond I,Division I,1026,~5,~15,90,4,24,,GuiConti,2017-06-13 15:01:12.631823,2017-06-13 15:01:12.631823
377,Ranked Standard 3v3,Diamond I,Division I,1021,~10,~10,340,4,24,,GuiConti,2017-06-13 15:01:12.64587,2017-06-13 15:01:12.64587
378,Ranked Duel 1v1,Gold I,Division III,625,,,1,4,24,,GuiConti,2017-06-13 15:01:12.657327,2017-06-13 15:01:12.657327
379,Ranked Solo Standard 3v3,Bronze II,Division III,327,,,5,3,16,,76561198146967680,2017-06-13 15:01:29.71055,2017-06-13 15:01:29.71055
380,Ranked Doubles 2v2,Silver II,Division III,504,~9,~12,472,11,12,,Kultor,2017-06-13 15:01:37.56737,2017-06-13 15:01:37.56737
381,Ranked Duel 1v1,Gold I,Division III,630,,,1,6,29,,Vinci279,2017-06-13 15:01:39.763469,2017-06-13 15:01:39.763469
382,Ranked Doubles 2v2,Gold I,Division I,594,~17,~4,132,6,29,,Vinci279,2017-06-13 15:01:39.782576,2017-06-13 15:01:39.782576
383,Ranked Solo Standard 3v3,Gold I,Division I,581,~17,~1,24,6,29,,Vinci279,2017-06-13 15:01:39.806324,2017-06-13 15:01:39.806324
384,Ranked Standard 3v3,Silver III,Division IV,597,~7,~14,44,6,29,,Vinci279,2017-06-13 15:01:39.826564,2017-06-13 15:01:39.826564
385,Ranked Doubles 2v2,Platinum II,Division III,925,~9,~13,206,2,30,,m_makarios,2017-06-13 15:01:42.404462,2017-06-13 15:01:42.404462
386,Ranked Standard 3v3,Diamond I,Division I,1022,~9,~11,340,2,30,,m_makarios,2017-06-13 15:01:42.435035,2017-06-13 15:01:42.435035
387,Ranked Duel 1v1,Platinum I,Division I,798,~2,~17,16,2,30,,m_makarios,2017-06-13 15:01:42.463623,2017-06-13 15:01:42.463623
388,Ranked Duel 1v1,Platinum III,Division III,967,~6,~15,57,9,14,,lamebananayep,2017-06-14 15:00:43.525432,2017-06-14 15:00:43.525432
389,Ranked Doubles 2v2,Platinum I,Division I,820,~1,~20,1,9,14,,lamebananayep,2017-06-14 15:00:43.535006,2017-06-14 15:00:43.535006
390,Ranked Standard 3v3,Gold III,Division IV,794,~20,~1,165,9,14,,lamebananayep,2017-06-14 15:00:43.542907,2017-06-14 15:00:43.542907
391,Ranked Doubles 2v2,Diamond I,Division I,1026,~5,~15,90,4,25,,GuiConti,2017-06-14 15:00:46.883396,2017-06-14 15:00:46.883396
392,Ranked Standard 3v3,Diamond I,Division I,1021,~10,~10,340,4,25,,GuiConti,2017-06-14 15:00:46.891631,2017-06-14 15:00:46.891631
393,Ranked Duel 1v1,Gold I,Division III,625,,,1,4,25,,GuiConti,2017-06-14 15:00:46.901621,2017-06-14 15:00:46.901621
394,Ranked Solo Standard 3v3,Bronze II,Division III,327,,,5,3,17,,76561198146967680,2017-06-14 15:00:52.004929,2017-06-14 15:00:52.004929
395,Ranked Doubles 2v2,Silver II,Division III,509,~4,~17,476,11,13,,Kultor,2017-06-14 15:00:54.825153,2017-06-14 15:00:54.825153
396,Ranked Duel 1v1,Gold I,Division III,630,,,1,6,30,,Vinci279,2017-06-14 15:00:57.049656,2017-06-14 15:00:57.049656
397,Ranked Doubles 2v2,Gold I,Division I,594,~17,~4,132,6,30,,Vinci279,2017-06-14 15:00:57.057046,2017-06-14 15:00:57.057046
398,Ranked Solo Standard 3v3,Gold I,Division I,581,~17,~1,24,6,30,,Vinci279,2017-06-14 15:00:57.063868,2017-06-14 15:00:57.063868
